episode,average_score,best_score,average_q_value
12412,0.21,0.4,0.1580698
12413,0.21,0.4,0.16692948
12414,0.21,0.4,0.15889248
12415,0.21,0.4,0.15419208
12416,0.21,0.4,0.17408462
12417,0.21,0.4,0.15739614
12418,0.21,0.4,0.16338404
12419,0.21,0.4,0.17196392
12420,0.21,0.4,0.15436883
12421,0.21,0.4,0.16592458
12422,0.21,0.4,0.15463585
12423,0.21,0.4,0.15919493
12424,0.21,0.4,0.15507668
12425,0.21,0.4,0.16416545
12426,0.21,0.4,0.15650827
12427,0.21,0.4,0.15763642
12428,0.21,0.4,0.15509568
12429,0.21,0.4,0.15739699
12430,0.21,0.4,0.15500492
12431,0.21,0.4,0.14330146
12432,0.21,0.4,0.15822849
12433,0.21,0.4,0.14933811
12434,0.21,0.4,0.1596636
12435,0.21,0.4,0.14945088
12436,0.21,0.4,0.1640226
12437,0.21,0.4,0.15919696
12438,0.21,0.4,0.14524284
12439,0.21,0.4,0.15623328
12440,0.21,0.4,0.14858185
12441,0.21,0.4,0.14702994
12442,0.21,0.4,0.16443838
12443,0.21,0.4,0.15997267
12444,0.21,0.4,0.16838288
12445,0.21,0.4,0.14956449
12446,0.22,0.4,0.1602603
12447,0.22,0.4,0.15039468
12448,0.21,0.4,0.15431343
12449,0.21,0.4,0.15260722
12450,0.21,0.4,0.15634556
12451,0.21,0.4,0.15251207
12452,0.21,0.4,0.15700626
12453,0.21,0.4,0.15674363
12454,0.21,0.4,0.15563077
12455,0.21,0.4,0.14011557
12456,0.21,0.4,0.15325837
12457,0.21,0.4,0.14495683
12458,0.21,0.4,0.15581544
12459,0.21,0.4,0.1629016
12460,0.21,0.4,0.15162301
12461,0.21,0.4,0.14918646
12462,0.21,0.4,0.1532261
12463,0.21,0.4,0.16004273
12464,0.21,0.4,0.1523462
12465,0.21,0.4,0.15186435
12466,0.21,0.4,0.14390971
12467,0.21,0.4,0.1575895
12468,0.21,0.4,0.14526053
12469,0.21,0.4,0.15247728
12470,0.21,0.4,0.15561475
12471,0.21,0.4,0.1568083
12472,0.21,0.4,0.15822557
12473,0.21,0.4,0.16643433
12474,0.21,0.4,0.14974953
12475,0.21,0.4,0.1467025
12476,0.21,0.4,0.14151417
12477,0.21,0.4,0.14105722
12478,0.21,0.4,0.14981313
12479,0.21,0.4,0.13950156
12480,0.21,0.4,0.16565001
12481,0.21,0.4,0.15025605
12482,0.21,0.4,0.15155558
12483,0.21,0.4,0.15260385
12484,0.21,0.4,0.16926423
12485,0.21,0.4,0.14461043
12486,0.21,0.4,0.15243544
12487,0.21,0.4,0.14585882
12488,0.21,0.4,0.15582912
12489,0.21,0.4,0.16106032
12490,0.21,0.4,0.17173937
12491,0.21,0.4,0.1552215
12492,0.21,0.4,0.14955577
12493,0.21,0.4,0.12970428
12494,0.21,0.4,0.14386661
12495,0.21,0.4,0.15152673
12496,0.21,0.4,0.15821566
12497,0.21,0.4,0.14883101
12498,0.21,0.4,0.15212137
12499,0.21,0.4,0.14706282
12500,0.21,0.4,0.15964128
12501,0.21,0.4,0.1647267
12502,0.21,0.4,0.15204854
12503,0.21,0.4,0.16096084
12504,0.21,0.4,0.15904404
12505,0.21,0.4,0.165656
12506,0.21,0.4,0.14156528
12507,0.21,0.4,0.15980758
12508,0.21,0.4,0.14609294
12509,0.21,0.4,0.17488877
12510,0.21,0.4,0.1616379
12511,0.21,0.4,0.16712113
12512,0.21,0.4,0.16622783
12513,0.21,0.4,0.16193539
12514,0.21,0.4,0.1793963
12515,0.2,0.4,0.17287022
12516,0.2,0.4,0.16946977
12517,0.2,0.4,0.1718294
12518,0.2,0.4,0.16601351
12519,0.2,0.4,0.16874635
12520,0.2,0.4,0.16667162
12521,0.2,0.4,0.16064365
12522,0.2,0.4,0.14158711
12523,0.2,0.4,0.15995483
12524,0.2,0.4,0.16480994
12525,0.2,0.4,0.16469948
12526,0.2,0.4,0.16908851
12527,0.2,0.4,0.16834982
12528,0.2,0.4,0.15583342
12529,0.2,0.4,0.14141245
12530,0.2,0.4,0.15120989
12531,0.2,0.4,0.14286798
12532,0.2,0.4,0.16319774
12533,0.19,0.4,0.16246839
12534,0.19,0.4,0.17409866
12535,0.19,0.4,0.16165824
12536,0.19,0.4,0.17081513
12537,0.19,0.4,0.18062586
12538,0.18,0.4,0.1648589
12539,0.18,0.4,0.1777478
12540,0.18,0.4,0.15616645
12541,0.18,0.4,0.1615021
12542,0.18,0.4,0.15696035
12543,0.18,0.4,0.15679993
12544,0.18,0.4,0.15219533
12545,0.18,0.4,0.16990398
12546,0.18,0.4,0.18571423
12547,0.18,0.4,0.1562912
12548,0.18,0.4,0.16793501
12549,0.19,0.4,0.17656413
12550,0.19,0.4,0.17037822
12551,0.19,0.4,0.1536943
12552,0.19,0.4,0.16453369
12553,0.19,0.4,0.16409926
12554,0.19,0.4,0.15527822
12555,0.19,0.4,0.15522648
12556,0.2,0.4,0.18261302
12557,0.2,0.4,0.17432857
12558,0.2,0.4,0.16280165
12559,0.2,0.4,0.16530885
12560,0.2,0.4,0.16191766
12561,0.2,0.4,0.16727461
12562,0.2,0.4,0.16164546
12563,0.2,0.4,0.17099229
12564,0.2,0.4,0.19763356
12565,0.2,0.4,0.1636433
12566,0.2,0.4,0.16876669
12567,0.2,0.4,0.15800925
12568,0.2,0.4,0.17592977
12569,0.2,0.4,0.16498885
12570,0.2,0.4,0.15858097
12571,0.2,0.4,0.13932827
12572,0.2,0.4,0.16449004
12573,0.2,0.4,0.16545795
12574,0.2,0.4,0.16036451
12575,0.2,0.4,0.16517952
12576,0.2,0.4,0.16407378
12577,0.2,0.4,0.15955505
12578,0.2,0.4,0.16005903
12579,0.2,0.4,0.15849617
12580,0.2,0.4,0.15529266
12581,0.2,0.4,0.15622556
12582,0.2,0.4,0.17038748
12583,0.2,0.4,0.15795074
12584,0.2,0.4,0.15826117
12585,0.2,0.4,0.17730574
12586,0.2,0.4,0.17014493
12587,0.2,0.4,0.1571826
12588,0.2,0.4,0.15082929
12589,0.2,0.4,0.15900527
12590,0.2,0.4,0.16246003
12591,0.2,0.4,0.16438314
12592,0.2,0.4,0.1820122
12593,0.2,0.4,0.16205692
12594,0.21,0.4,0.1756252
12595,0.21,0.4,0.16259909
12596,0.21,0.4,0.18892162
12597,0.21,0.4,0.17137858
12598,0.21,0.4,0.17825525
12599,0.21,0.4,0.1592629
12600,0.21,0.4,0.17938739
12601,0.21,0.4,0.18198259
12602,0.21,0.4,0.16232641
12603,0.21,0.4,0.17102452
12604,0.21,0.4,0.18030728
12605,0.21,0.4,0.16156228
12606,0.21,0.4,0.15101834
12607,0.21,0.4,0.16697718
12608,0.21,0.4,0.16304813
12609,0.21,0.4,0.18148188
12610,0.21,0.4,0.14865303
12611,0.21,0.4,0.15835167
12612,0.21,0.4,0.16287228
12613,0.21,0.4,0.17017993
12614,0.21,0.4,0.15790345
12615,0.21,0.4,0.16409376
12616,0.21,0.4,0.16171543
12617,0.21,0.4,0.16311347
12618,0.21,0.4,0.16511913
12619,0.21,0.4,0.16126806
12620,0.21,0.4,0.16677001
12621,0.21,0.4,0.1610706
12622,0.21,0.4,0.17453709
12623,0.21,0.4,0.17512563
12624,0.21,0.4,0.16262245
12625,0.21,0.4,0.15759346
12626,0.21,0.4,0.17308459
12627,0.21,0.4,0.14732186
12628,0.21,0.4,0.16207683
12629,0.21,0.4,0.14834921
12630,0.21,0.4,0.15831472
12631,0.21,0.4,0.15386496
12632,0.21,0.4,0.16518237
12633,0.21,0.4,0.1566588
12634,0.21,0.4,0.1406544
12635,0.21,0.4,0.16441236
12636,0.21,0.4,0.16003574
12637,0.21,0.4,0.15571982
12638,0.21,0.4,0.167691
12639,0.21,0.4,0.16830832
12640,0.21,0.4,0.16879076
12641,0.21,0.4,0.15219475
12642,0.21,0.4,0.1561368
12643,0.21,0.4,0.1626101
12644,0.21,0.4,0.1623502
12645,0.21,0.4,0.15668523
12646,0.21,0.4,0.17101102
12647,0.21,0.4,0.15382273
12648,0.21,0.4,0.1612713
12649,0.21,0.4,0.16353762
12650,0.21,0.4,0.14291358
12651,0.21,0.4,0.15779002
12652,0.21,0.4,0.1526851
12653,0.21,0.4,0.15218994
12654,0.21,0.4,0.15101227
12655,0.21,0.4,0.1436577
12656,0.21,0.4,0.15532808
12657,0.21,0.4,0.15324624
12658,0.21,0.4,0.16222341
12659,0.21,0.4,0.1553155
12660,0.21,0.4,0.15378788
12661,0.21,0.4,0.14812635
12662,0.21,0.4,0.16197859
12663,0.21,0.4,0.16658288
12664,0.21,0.4,0.17004098
12665,0.21,0.4,0.16933608
12666,0.21,0.4,0.15463379
12667,0.21,0.4,0.16322252
12668,0.21,0.4,0.16729245
12669,0.21,0.4,0.15581095
12670,0.21,0.4,0.16841342
12671,0.21,0.4,0.17420095
12672,0.21,0.4,0.16351436
12673,0.21,0.4,0.15507196
12674,0.21,0.4,0.14875363
12675,0.21,0.4,0.16003188
12676,0.21,0.4,0.16223203
12677,0.21,0.4,0.16948734
12678,0.21,0.4,0.16047767
12679,0.21,0.4,0.16234976
12680,0.21,0.4,0.15056038
12681,0.21,0.4,0.16100694
12682,0.21,0.4,0.15738697
12683,0.21,0.4,0.17017221
12684,0.21,0.4,0.16001375
12685,0.21,0.4,0.15068614
12686,0.21,0.4,0.16758803
12687,0.21,0.4,0.16738285
12688,0.21,0.4,0.16703852
12689,0.21,0.4,0.15621613
12690,0.21,0.4,0.15963213
12691,0.21,0.4,0.16602984
12692,0.21,0.4,0.17780556
12693,0.21,0.4,0.15876547
12694,0.21,0.4,0.16225359
12695,0.2,0.4,0.13492648
12696,0.2,0.4,0.15441437
12697,0.2,0.4,0.15185629
12698,0.2,0.4,0.1727779
12699,0.2,0.4,0.17650615
12700,0.2,0.4,0.15506731
12701,0.2,0.4,0.16576515
12702,0.2,0.4,0.15888879
12703,0.2,0.4,0.16099375
12704,0.2,0.4,0.16419823
12705,0.2,0.4,0.14997937
12706,0.2,0.4,0.15307702
12707,0.2,0.4,0.1501707
12708,0.2,0.4,0.14059672
12709,0.2,0.4,0.16411577
12710,0.2,0.4,0.15619776
12711,0.2,0.4,0.14787707
12712,0.2,0.4,0.14201821
12713,0.2,0.4,0.16902992
12714,0.19,0.4,0.14441334
12715,0.19,0.4,0.16716532
12716,0.19,0.4,0.1676776
12717,0.19,0.4,0.16242185
12718,0.19,0.4,0.1577989
12719,0.19,0.4,0.16810557
12720,0.19,0.4,0.1757609
12721,0.19,0.4,0.15758024
12722,0.19,0.4,0.18557428
12723,0.19,0.4,0.1790975
12724,0.19,0.4,0.18400733
12725,0.19,0.4,0.18935005
12726,0.19,0.4,0.1762654
12727,0.19,0.4,0.17084391
12728,0.19,0.4,0.16681087
12729,0.19,0.4,0.19646512
12730,0.19,0.4,0.17079186
12731,0.18,0.4,0.1591125
12732,0.18,0.4,0.17539696
12733,0.18,0.4,0.17348702
12734,0.18,0.4,0.16210926
12735,0.18,0.4,0.17878513
12736,0.18,0.4,0.18303175
12737,0.18,0.4,0.17472653
12738,0.18,0.4,0.17785521
12739,0.18,0.4,0.17595747
12740,0.18,0.4,0.16033244
12741,0.18,0.4,0.17110007
12742,0.18,0.4,0.16374178
12743,0.18,0.4,0.17670576
12744,0.18,0.4,0.17948432
12745,0.18,0.4,0.17641252
12746,0.18,0.4,0.17777407
12747,0.18,0.4,0.17321403
12748,0.19,0.4,0.18061458
12749,0.19,0.4,0.1821209
12750,0.19,0.4,0.18253441
12751,0.19,0.4,0.17888369
12752,0.19,0.4,0.16632561
12753,0.19,0.4,0.17727815
12754,0.19,0.4,0.1616129
12755,0.19,0.4,0.18535425
12756,0.19,0.4,0.16888167
12757,0.19,0.4,0.17467503
12758,0.19,0.4,0.1699236
12759,0.19,0.4,0.17852862
12760,0.19,0.4,0.17504153
12761,0.19,0.4,0.17559373
12762,0.19,0.4,0.19168244
12763,0.19,0.4,0.1910487
12764,0.19,0.4,0.18024713
12765,0.19,0.4,0.17714824
12766,0.19,0.4,0.175636
12767,0.19,0.4,0.18038055
12768,0.19,0.4,0.18170011
12769,0.19,0.4,0.17854227
12770,0.19,0.4,0.17767955
12771,0.19,0.4,0.172101
12772,0.19,0.4,0.17222014
12773,0.19,0.4,0.17392449
12774,0.19,0.4,0.17454675
12775,0.19,0.4,0.19081184
12776,0.2,0.4,0.17068055
12777,0.2,0.4,0.17881723
12778,0.2,0.4,0.18812548
12779,0.2,0.4,0.1850684
12780,0.2,0.4,0.19045648
12781,0.2,0.4,0.16786577
12782,0.2,0.4,0.17220277
12783,0.2,0.4,0.18313241
12784,0.2,0.4,0.18421169
12785,0.2,0.4,0.19083947
12786,0.2,0.4,0.18445876
12787,0.2,0.4,0.1995407
12788,0.2,0.4,0.17725484
12789,0.2,0.4,0.19528124
12790,0.2,0.4,0.16812663
12791,0.2,0.4,0.16918129
12792,0.2,0.4,0.17651996
12793,0.2,0.4,0.19488055
12794,0.2,0.4,0.17443326
12795,0.2,0.4,0.17590144
12796,0.2,0.4,0.18978506
12797,0.2,0.4,0.16842732
12798,0.2,0.4,0.18324634
12799,0.2,0.4,0.18230307
12800,0.2,0.4,0.17037185
12801,0.2,0.4,0.19284797
12802,0.2,0.4,0.19338122
12803,0.2,0.4,0.1860285
12804,0.2,0.4,0.17483261
12805,0.2,0.4,0.1783639
12806,0.2,0.4,0.16254802
12807,0.2,0.4,0.16262494
12808,0.2,0.4,0.17271744
12809,0.2,0.4,0.17167965
12810,0.2,0.4,0.1725968
12811,0.2,0.4,0.18911907
12812,0.2,0.4,0.17893349
12813,0.2,0.4,0.1763171
12814,0.2,0.4,0.211542
12815,0.2,0.4,0.19020298
12816,0.2,0.4,0.19386628
12817,0.2,0.4,0.1910458
12818,0.2,0.4,0.19540983
12819,0.2,0.4,0.19714108
12820,0.2,0.4,0.18847306
12821,0.2,0.4,0.18437012
12822,0.2,0.4,0.18922977
12823,0.2,0.4,0.2060492
12824,0.2,0.4,0.19987689
12825,0.2,0.4,0.184021
12826,0.2,0.4,0.1916588
12827,0.2,0.4,0.1983061
12828,0.2,0.4,0.18749896
12829,0.2,0.4,0.19554989
12830,0.2,0.4,0.19032335
12831,0.2,0.4,0.1792855
12832,0.2,0.4,0.18096663
12833,0.2,0.4,0.19041881
12834,0.2,0.4,0.19054648
12835,0.2,0.4,0.19480869
12836,0.2,0.4,0.19679986
12837,0.2,0.4,0.18025497
12838,0.2,0.4,0.23305614
12839,0.2,0.4,0.18889865
12840,0.2,0.4,0.19057716
12841,0.2,0.4,0.18398
12842,0.2,0.4,0.19576332
12843,0.2,0.4,0.17845291
12844,0.2,0.4,0.1917179
12845,0.2,0.4,0.17983375
12846,0.2,0.4,0.18753037
12847,0.2,0.4,0.19653001
12848,0.2,0.4,0.1865687
12849,0.2,0.4,0.1733246
12850,0.2,0.4,0.19286284
12851,0.2,0.4,0.17569967
12852,0.2,0.4,0.1944748
12853,0.2,0.4,0.18548137
12854,0.2,0.4,0.19665755
12855,0.2,0.4,0.19045767
12856,0.2,0.4,0.19565496
12857,0.2,0.4,0.19079871
12858,0.2,0.4,0.19125004
12859,0.2,0.4,0.18970948
12860,0.2,0.4,0.180438
12861,0.2,0.4,0.1873569
12862,0.2,0.4,0.18665524
12863,0.2,0.4,0.18825556
12864,0.19,0.4,0.18408816
12865,0.19,0.4,0.18095309
12866,0.19,0.4,0.18343642
12867,0.19,0.4,0.16756809
12868,0.19,0.4,0.19043006
12869,0.19,0.4,0.18003786
12870,0.19,0.4,0.18610395
12871,0.19,0.4,0.19416322
12872,0.19,0.4,0.18735068
12873,0.19,0.4,0.18177512
12874,0.19,0.4,0.18390882
12875,0.19,0.4,0.178824
12876,0.19,0.4,0.18220152
12877,0.19,0.4,0.1812907
12878,0.19,0.4,0.193873
12879,0.19,0.4,0.1862842
12880,0.19,0.4,0.18305627
12881,0.19,0.4,0.17429881
12882,0.19,0.4,0.19056125
12883,0.19,0.4,0.17846768
12884,0.19,0.4,0.19411154
12885,0.2,0.4,0.18706432
12886,0.2,0.4,0.17863227
12887,0.2,0.4,0.17741787
12888,0.2,0.4,0.18933229
12889,0.2,0.4,0.182278
12890,0.2,0.4,0.17956434
12891,0.2,0.4,0.18024491
12892,0.2,0.4,0.1847327
12893,0.2,0.4,0.17833132
12894,0.2,0.4,0.1808054
12895,0.2,0.4,0.17597416
12896,0.2,0.4,0.18670857
12897,0.2,0.4,0.18181403
12898,0.2,0.4,0.18850431
12899,0.2,0.4,0.1827338
12900,0.2,0.4,0.17537984
12901,0.2,0.4,0.17550245
12902,0.2,0.4,0.1730498
12903,0.2,0.4,0.18768874
12904,0.2,0.4,0.17662342
12905,0.2,0.4,0.17548844
12906,0.2,0.4,0.17791897
12907,0.2,0.4,0.17668897
12908,0.2,0.4,0.19242598
12909,0.2,0.4,0.19271167
12910,0.2,0.4,0.19278403
12911,0.2,0.4,0.19345836
12912,0.2,0.4,0.1793555
12913,0.2,0.4,0.18669376
12914,0.2,0.4,0.16258037
12915,0.2,0.4,0.19742085
12916,0.2,0.4,0.18535061
12917,0.2,0.4,0.18770067
12918,0.2,0.4,0.18235292
12919,0.2,0.4,0.18180081
12920,0.2,0.4,0.2001191
12921,0.2,0.4,0.18400384
12922,0.2,0.4,0.18094754
12923,0.2,0.4,0.1886588
12924,0.2,0.4,0.192805
12925,0.2,0.4,0.19212674
12926,0.2,0.4,0.19281437
12927,0.2,0.4,0.17872535
12928,0.2,0.4,0.18982486
12929,0.2,0.4,0.19598314
12930,0.2,0.4,0.21245095
12931,0.2,0.4,0.17952882
12932,0.2,0.4,0.20869371
12933,0.2,0.4,0.19584073
12934,0.2,0.4,0.1863653
12935,0.2,0.4,0.19126923
12936,0.2,0.4,0.19383094
12937,0.2,0.4,0.19866149
12938,0.2,0.4,0.19160467
12939,0.2,0.4,0.19172578
12940,0.2,0.4,0.18489833
12941,0.2,0.4,0.18742678
12942,0.2,0.4,0.17729595
12943,0.2,0.4,0.18882956
12944,0.19,0.4,0.17517309
12945,0.19,0.4,0.1747247
12946,0.19,0.4,0.19040039
12947,0.19,0.4,0.19171868
12948,0.19,0.4,0.19949092
12949,0.19,0.4,0.19545376
12950,0.19,0.4,0.17888343
12951,0.19,0.4,0.16999924
12952,0.19,0.4,0.18419543
12953,0.19,0.4,0.18769157
12954,0.18,0.4,0.19523916
12955,0.18,0.4,0.19098824
12956,0.18,0.4,0.17380832
12957,0.18,0.4,0.17351016
12958,0.18,0.4,0.18849649
12959,0.18,0.4,0.19940132
12960,0.18,0.4,0.18102765
12961,0.18,0.4,0.18865408
12962,0.18,0.4,0.19303496
12963,0.18,0.4,0.18387133
12964,0.18,0.4,0.19786157
12965,0.18,0.4,0.18387514
12966,0.18,0.4,0.19082955
12967,0.18,0.4,0.18864597
12968,0.18,0.4,0.18964776
12969,0.18,0.4,0.18344337
12970,0.18,0.4,0.17191936
12971,0.18,0.4,0.17713888
12972,0.18,0.4,0.17890894
12973,0.18,0.4,0.18003312
12974,0.18,0.4,0.17015256
12975,0.18,0.4,0.19287364
12976,0.18,0.4,0.18995166
12977,0.18,0.4,0.18739976
12978,0.18,0.4,0.18497288
12979,0.18,0.4,0.17858694
12980,0.18,0.4,0.18873496
12981,0.18,0.4,0.19790995
12982,0.18,0.4,0.186401
12983,0.18,0.4,0.18304715
12984,0.18,0.4,0.18584278
12985,0.18,0.4,0.18445441
12986,0.18,0.4,0.18981852
12987,0.18,0.4,0.18450247
12988,0.17,0.4,0.17670725
12989,0.17,0.4,0.19457342
12990,0.17,0.4,0.1899072
12991,0.17,0.4,0.19641474
12992,0.17,0.4,0.1946734
12993,0.17,0.4,0.19873758
12994,0.17,0.4,0.18480271
12995,0.17,0.4,0.2243097
12996,0.17,0.4,0.19810416
12997,0.17,0.4,0.20140785
12998,0.17,0.4,0.19402494
12999,0.17,0.4,0.19492151
13000,0.17,0.4,0.19058387
13001,0.17,0.4,0.2045749
13002,0.17,0.4,0.20410018
13003,0.17,0.4,0.20978466
13004,0.17,0.4,0.21359396
13005,0.17,0.4,0.2070348
13006,0.17,0.4,0.22681905
13007,0.17,0.4,0.20206608
13008,0.17,0.4,0.2055693
13009,0.17,0.4,0.2070658
13010,0.17,0.4,0.20845474
13011,0.17,0.4,0.21166593
13012,0.17,0.4,0.19673398
13013,0.17,0.4,0.20962968
13014,0.17,0.4,0.19379415
13015,0.17,0.4,0.19960827
13016,0.17,0.4,0.19980676
13017,0.17,0.4,0.209324
13018,0.17,0.4,0.202305
13019,0.17,0.4,0.21491829
13020,0.17,0.4,0.21315129
13021,0.17,0.4,0.20855197
13022,0.17,0.4,0.21567163
13023,0.17,0.4,0.21635556
13024,0.17,0.4,0.22293723
13025,0.17,0.4,0.21154813
13026,0.17,0.4,0.21344301
13027,0.17,0.4,0.20875266
13028,0.17,0.4,0.2201847
13029,0.17,0.4,0.2191777
13030,0.17,0.4,0.21481773
13031,0.17,0.4,0.20480886
13032,0.17,0.4,0.21213356
13033,0.18,0.4,0.20542774
13034,0.18,0.4,0.21344589
13035,0.18,0.4,0.19817492
13036,0.18,0.4,0.19455631
13037,0.18,0.4,0.20704621
13038,0.18,0.4,0.19716021
13039,0.18,0.4,0.21630159
13040,0.18,0.4,0.20634174
13041,0.18,0.4,0.20480938
13042,0.18,0.4,0.18746744
13043,0.18,0.4,0.20711534
13044,0.18,0.4,0.1983383
13045,0.18,0.4,0.20405202
13046,0.18,0.4,0.20216611
13047,0.18,0.4,0.19970687
13048,0.18,0.4,0.21138792
13049,0.18,0.4,0.19566928
13050,0.18,0.4,0.20987493
13051,0.18,0.4,0.20233704
13052,0.18,0.4,0.22594005
13053,0.18,0.4,0.19567482
13054,0.18,0.4,0.19786337
13055,0.18,0.4,0.2128985
13056,0.18,0.4,0.20086715
13057,0.18,0.4,0.21119589
13058,0.18,0.4,0.2043609
13059,0.18,0.4,0.20803744
13060,0.18,0.4,0.20553057
13061,0.18,0.4,0.21952064
13062,0.18,0.4,0.21678045
13063,0.18,0.4,0.19921267
13064,0.18,0.4,0.2097245
13065,0.18,0.4,0.20728607
13066,0.18,0.4,0.19526972
13067,0.18,0.4,0.19228692
13068,0.18,0.4,0.19748192
13069,0.18,0.4,0.20610745
13070,0.18,0.4,0.1985892
13071,0.18,0.4,0.19537252
13072,0.18,0.4,0.20436257
13073,0.18,0.4,0.2064223
13074,0.18,0.4,0.20818041
13075,0.18,0.4,0.20734222
13076,0.18,0.4,0.19876683
13077,0.18,0.4,0.19409339
13078,0.18,0.4,0.19094117
13079,0.18,0.4,0.1922286
13080,0.18,0.4,0.21185403
13081,0.18,0.4,0.20249602
13082,0.18,0.4,0.20091972
13083,0.18,0.4,0.19336326
13084,0.18,0.4,0.20526019
13085,0.18,0.4,0.19632202
13086,0.18,0.4,0.18889421
13087,0.18,0.4,0.20712762
13088,0.18,0.4,0.2021643
13089,0.18,0.4,0.19772902
13090,0.18,0.4,0.18594418
13091,0.17,0.4,0.1984954
13092,0.17,0.4,0.20302428
13093,0.17,0.4,0.20118022
13094,0.17,0.4,0.19946079
13095,0.17,0.4,0.20540291
13096,0.17,0.4,0.19317542
13097,0.17,0.4,0.20186591
13098,0.17,0.4,0.20105188
13099,0.17,0.4,0.20464043
13100,0.17,0.4,0.20278867
13101,0.17,0.4,0.19526388
13102,0.17,0.4,0.21047968
13103,0.19,0.4,0.19874896
13104,0.18,0.4,0.19198379
13105,0.18,0.4,0.19749139
13106,0.18,0.4,0.22018053
13107,0.18,0.4,0.19375445
13108,0.18,0.4,0.20352858
13109,0.18,0.4,0.20444788
13110,0.18,0.4,0.20644955
13111,0.18,0.4,0.20596412
13112,0.18,0.4,0.19818027
13113,0.18,0.4,0.18716739
13114,0.18,0.4,0.18247207
13115,0.18,0.4,0.20057255
13116,0.18,0.4,0.19201131
13117,0.18,0.4,0.19602644
13118,0.18,0.4,0.20624232
13119,0.18,0.4,0.20496583
13120,0.18,0.4,0.20557009
13121,0.18,0.4,0.20649841
13122,0.18,0.4,0.20768471
13123,0.18,0.4,0.19984366
13124,0.18,0.4,0.18706323
13125,0.18,0.4,0.1980229
13126,0.18,0.4,0.20028064
13127,0.18,0.4,0.1897337
13128,0.18,0.4,0.200345
13129,0.18,0.4,0.18301277
13130,0.18,0.4,0.18974586
13131,0.18,0.4,0.18545032
13132,0.18,0.4,0.19862865
13133,0.18,0.4,0.1906017
13134,0.18,0.4,0.19630548
13135,0.18,0.4,0.18761024
13136,0.18,0.4,0.193869
13137,0.18,0.4,0.1983848
13138,0.18,0.4,0.2018458
13139,0.18,0.4,0.20356375
13140,0.18,0.4,0.18654202
13141,0.18,0.4,0.19376181
13142,0.18,0.4,0.18600716
13143,0.18,0.4,0.1859662
13144,0.18,0.4,0.19600902
13145,0.18,0.4,0.22092608
13146,0.18,0.4,0.19324966
13147,0.18,0.4,0.1843317
13148,0.18,0.4,0.18778792
13149,0.18,0.4,0.18964301
13150,0.18,0.4,0.19637008
13151,0.18,0.4,0.19928426
13152,0.18,0.4,0.19596289
13153,0.18,0.4,0.19871226
13154,0.18,0.4,0.19457778
13155,0.18,0.4,0.18345426
13156,0.18,0.4,0.19098213
13157,0.18,0.4,0.20157313
13158,0.18,0.4,0.19933368
13159,0.18,0.4,0.19471708
13160,0.18,0.4,0.2037481
13161,0.18,0.4,0.20624475
13162,0.18,0.4,0.19875021
13163,0.18,0.4,0.20151964
13164,0.18,0.4,0.19999458
13165,0.18,0.4,0.18671979
13166,0.18,0.4,0.19909835
13167,0.18,0.4,0.1768316
13168,0.18,0.4,0.18234833
13169,0.18,0.4,0.22691111
13170,0.18,0.4,0.18839423
13171,0.18,0.4,0.19781528
13172,0.18,0.4,0.1896298
13173,0.18,0.4,0.19348145
13174,0.18,0.4,0.18445045
13175,0.18,0.4,0.19800013
13176,0.18,0.4,0.20297506
13177,0.18,0.4,0.19119374
13178,0.18,0.4,0.20114379
13179,0.18,0.4,0.19713973
13180,0.18,0.4,0.19376443
13181,0.18,0.4,0.19543119
13182,0.18,0.4,0.19486009
13183,0.18,0.4,0.18868718
13184,0.18,0.4,0.19173425
13185,0.18,0.4,0.19383536
13186,0.18,0.4,0.1888269
13187,0.18,0.4,0.17955723
13188,0.18,0.4,0.18740025
13189,0.18,0.4,0.16338213
13190,0.18,0.4,0.18196066
13191,0.18,0.4,0.17294067
13192,0.18,0.4,0.17821406
13193,0.18,0.4,0.1788614
13194,0.18,0.4,0.16900468
13195,0.18,0.4,0.19039877
13196,0.18,0.4,0.18281125
13197,0.18,0.4,0.15929015
13198,0.18,0.4,0.15560244
13199,0.18,0.4,0.1715192
13200,0.18,0.4,0.16802613
13201,0.18,0.4,0.18179537
13202,0.18,0.4,0.16983637
13203,0.18,0.4,0.19095002
13204,0.18,0.4,0.1853963
13205,0.19,0.4,0.17712954
13206,0.19,0.4,0.19679254
13207,0.19,0.4,0.19141965
13208,0.19,0.4,0.19474345
13209,0.19,0.4,0.16775283
13210,0.19,0.4,0.17741333
13211,0.19,0.4,0.17406827
13212,0.19,0.4,0.17347847
13213,0.19,0.4,0.18449298
13214,0.19,0.4,0.17218843
13215,0.19,0.4,0.18069883
13216,0.2,0.4,0.1885134
13217,0.2,0.4,0.19093384
13218,0.2,0.4,0.18825565
13219,0.2,0.4,0.16862348
13220,0.2,0.4,0.17551197
13221,0.2,0.4,0.16040932
13222,0.2,0.4,0.17568134
13223,0.2,0.4,0.15837494
13224,0.2,0.4,0.16492036
13225,0.2,0.4,0.18915632
13226,0.2,0.4,0.17797083
13227,0.2,0.4,0.16696067
13228,0.2,0.4,0.15340282
13229,0.2,0.4,0.17679793
13230,0.2,0.4,0.1726969
13231,0.2,0.4,0.17131226
13232,0.2,0.4,0.1874592
13233,0.2,0.4,0.17496818
13234,0.2,0.4,0.193452
